Diretorio,Estacao,Ano,Mes,Arquivo.zip,Arquivo_extraido,Tamanho_Bytes,Status,Msg_Erro,Processado
plv,Santa_teresa,2020,10,dados_pluviometricos_2020.zip,santa_teresa_202010_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2020,11,dados_pluviometricos_2020.zip,santa_teresa_202011_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2020,12,dados_pluviometricos_2020.zip,santa_teresa_202012_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2021,1,dados_pluviometricos_2021.zip,santa_teresa_202101_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2021,2,dados_pluviometricos_2021.zip,santa_teresa_202102_Plv.txt,172217,SUCESSO,,
plv,Santa_teresa,2021,3,dados_pluviometricos_2021.zip,santa_teresa_202103_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2021,4,dados_pluviometricos_2021.zip,santa_teresa_202104_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2021,5,dados_pluviometricos_2021.zip,santa_teresa_202105_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2021,6,dados_pluviometricos_2021.zip,santa_teresa_202106_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2021,7,dados_pluviometricos_2021.zip,santa_teresa_202107_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2021,8,dados_pluviometricos_2021.zip,santa_teresa_202108_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2021,9,dados_pluviometricos_2021.zip,santa_teresa_202109_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2021,10,dados_pluviometricos_2021.zip,santa_teresa_202110_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2021,11,dados_pluviometricos_2021.zip,santa_teresa_202111_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2021,12,dados_pluviometricos_2021.zip,santa_teresa_202112_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2022,1,dados_pluviometricos_2022.zip,santa_teresa_202201_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2022,2,dados_pluviometricos_2022.zip,santa_teresa_202202_Plv.txt,172217,SUCESSO,,
plv,Santa_teresa,2022,3,dados_pluviometricos_2022.zip,santa_teresa_202203_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2022,4,dados_pluviometricos_2022.zip,santa_teresa_202204_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2022,5,dados_pluviometricos_2022.zip,santa_teresa_202205_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2022,6,dados_pluviometricos_2022.zip,santa_teresa_202206_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2022,7,dados_pluviometricos_2022.zip,santa_teresa_202207_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2022,8,dados_pluviometricos_2022.zip,santa_teresa_202208_Plv.txt,89273,SUCESSO,,
plv,Santa_teresa,2022,9,dados_pluviometricos_2022.zip,santa_teresa_202209_Plv.txt,173945,SUCESSO,,
plv,Santa_teresa,2022,10,dados_pluviometricos_2022.zip,santa_teresa_202210_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2022,11,dados_pluviometricos_2022.zip,santa_teresa_202211_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2022,12,dados_pluviometricos_2022.zip,santa_teresa_202212_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2023,1,dados_pluviometricos_2023.zip,santa_teresa_202301_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2023,2,dados_pluviometricos_2023.zip,santa_teresa_202302_Plv.txt,172217,SUCESSO,,
plv,Santa_teresa,2023,3,dados_pluviometricos_2023.zip,santa_teresa_202303_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2023,4,dados_pluviometricos_2023.zip,santa_teresa_202304_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2023,5,dados_pluviometricos_2023.zip,santa_teresa_202305_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2023,6,dados_pluviometricos_2023.zip,santa_teresa_202306_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2023,7,dados_pluviometricos_2023.zip,santa_teresa_202307_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2023,8,dados_pluviometricos_2023.zip,santa_teresa_202308_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2023,9,dados_pluviometricos_2023.zip,santa_teresa_202309_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2023,10,dados_pluviometricos_2023.zip,santa_teresa_202310_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2023,11,dados_pluviometricos_2023.zip,santa_teresa_202311_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2023,12,dados_pluviometricos_2023.zip,santa_teresa_202312_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2024,1,dados_pluviometricos_2024.zip,santa_teresa_202401_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2024,2,dados_pluviometricos_2024.zip,santa_teresa_202402_Plv.txt,178361,SUCESSO,,
plv,Santa_teresa,2024,3,dados_pluviometricos_2024.zip,santa_teresa_202403_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2024,4,dados_pluviometricos_2024.zip,santa_teresa_202404_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2024,5,dados_pluviometricos_2024.zip,santa_teresa_202405_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2024,6,dados_pluviometricos_2024.zip,santa_teresa_202406_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2024,7,dados_pluviometricos_2024.zip,santa_teresa_202407_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2024,8,dados_pluviometricos_2024.zip,santa_teresa_202408_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2024,9,dados_pluviometricos_2024.zip,santa_teresa_202409_Plv.txt,184505,SUCESSO,,
plv,Santa_teresa,2024,10,dados_pluviometricos_2024.zip,santa_teresa_202410_Plv.txt,190649,SUCESSO,,
plv,Santa_teresa,2024,11,dados_pluviometricos_2024.zip,santa_teresa_202411_Plv.txt,708601,SUCESSO,,
plv,Santa_teresa,2024,12,dados_pluviometricos_2024.zip,santa_teresa_202412_Plv.txt,732299,SUCESSO,,
plv,Sao_cristovao,1997,1,dados_pluviometricos_1997.zip,sao_cristovao_199701_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1997,1,dados_meteorologicos_1997.zip,sao_cristovao_199701_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1997,2,dados_pluviometricos_1997.zip,sao_cristovao_199702_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1997,2,dados_meteorologicos_1997.zip,sao_cristovao_199702_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1997,3,dados_pluviometricos_1997.zip,sao_cristovao_199703_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1997,3,dados_meteorologicos_1997.zip,sao_cristovao_199703_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1997,4,dados_pluviometricos_1997.zip,sao_cristovao_199704_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1997,4,dados_meteorologicos_1997.zip,sao_cristovao_199704_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1997,5,dados_pluviometricos_1997.zip,sao_cristovao_199705_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1997,5,dados_meteorologicos_1997.zip,sao_cristovao_199705_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1997,6,dados_pluviometricos_1997.zip,sao_cristovao_199706_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1997,6,dados_meteorologicos_1997.zip,sao_cristovao_199706_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1997,7,dados_pluviometricos_1997.zip,sao_cristovao_199707_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1997,7,dados_meteorologicos_1997.zip,sao_cristovao_199707_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1997,8,dados_pluviometricos_1997.zip,sao_cristovao_199708_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1997,8,dados_meteorologicos_1997.zip,sao_cristovao_199708_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1997,9,dados_pluviometricos_1997.zip,sao_cristovao_199709_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1997,9,dados_meteorologicos_1997.zip,sao_cristovao_199709_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1997,10,dados_pluviometricos_1997.zip,sao_cristovao_199710_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1997,10,dados_meteorologicos_1997.zip,sao_cristovao_199710_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1997,11,dados_pluviometricos_1997.zip,sao_cristovao_199711_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1997,11,dados_meteorologicos_1997.zip,sao_cristovao_199711_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1997,12,dados_pluviometricos_1997.zip,sao_cristovao_199712_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1997,12,dados_meteorologicos_1997.zip,sao_cristovao_199712_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1998,1,dados_pluviometricos_1998.zip,sao_cristovao_199801_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1998,1,dados_meteorologicos_1998.zip,sao_cristovao_199801_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1998,2,dados_pluviometricos_1998.zip,sao_cristovao_199802_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1998,2,dados_meteorologicos_1998.zip,sao_cristovao_199802_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1998,3,dados_pluviometricos_1998.zip,sao_cristovao_199803_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1998,3,dados_meteorologicos_1998.zip,sao_cristovao_199803_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1998,4,dados_pluviometricos_1998.zip,sao_cristovao_199804_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1998,4,dados_meteorologicos_1998.zip,sao_cristovao_199804_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1998,5,dados_pluviometricos_1998.zip,sao_cristovao_199805_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1998,5,dados_meteorologicos_1998.zip,sao_cristovao_199805_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1998,6,dados_pluviometricos_1998.zip,sao_cristovao_199806_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1998,6,dados_meteorologicos_1998.zip,sao_cristovao_199806_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1998,7,dados_pluviometricos_1998.zip,sao_cristovao_199807_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1998,7,dados_meteorologicos_1998.zip,sao_cristovao_199807_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1998,8,dados_pluviometricos_1998.zip,sao_cristovao_199808_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1998,8,dados_meteorologicos_1998.zip,sao_cristovao_199808_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1998,9,dados_pluviometricos_1998.zip,sao_cristovao_199809_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1998,9,dados_meteorologicos_1998.zip,sao_cristovao_199809_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1998,10,dados_pluviometricos_1998.zip,sao_cristovao_199810_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1998,10,dados_meteorologicos_1998.zip,sao_cristovao_199810_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1998,11,dados_pluviometricos_1998.zip,sao_cristovao_199811_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1998,11,dados_meteorologicos_1998.zip,sao_cristovao_199811_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1998,12,dados_pluviometricos_1998.zip,sao_cristovao_199812_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1998,12,dados_meteorologicos_1998.zip,sao_cristovao_199812_Met.txt,295,SUCESSO,,
plv,Sao_cristovao,1999,1,dados_pluviometricos_1999.zip,sao_cristovao_199901_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1999,1,dados_meteorologicos_1999.zip,sao_cristovao_199901_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,1999,2,dados_pluviometricos_1999.zip,sao_cristovao_199902_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1999,2,dados_meteorologicos_1999.zip,sao_cristovao_199902_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,1999,3,dados_pluviometricos_1999.zip,sao_cristovao_199903_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1999,3,dados_meteorologicos_1999.zip,sao_cristovao_199903_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,1999,4,dados_pluviometricos_1999.zip,sao_cristovao_199904_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1999,4,dados_meteorologicos_1999.zip,sao_cristovao_199904_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,1999,5,dados_pluviometricos_1999.zip,sao_cristovao_199905_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1999,5,dados_meteorologicos_1999.zip,sao_cristovao_199905_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,1999,6,dados_pluviometricos_1999.zip,sao_cristovao_199906_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1999,6,dados_meteorologicos_1999.zip,sao_cristovao_199906_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,1999,7,dados_pluviometricos_1999.zip,sao_cristovao_199907_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1999,7,dados_meteorologicos_1999.zip,sao_cristovao_199907_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,1999,8,dados_pluviometricos_1999.zip,sao_cristovao_199908_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1999,8,dados_meteorologicos_1999.zip,sao_cristovao_199908_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,1999,9,dados_pluviometricos_1999.zip,sao_cristovao_199909_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1999,9,dados_meteorologicos_1999.zip,sao_cristovao_199909_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,1999,10,dados_pluviometricos_1999.zip,sao_cristovao_199910_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1999,10,dados_meteorologicos_1999.zip,sao_cristovao_199910_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,1999,11,dados_pluviometricos_1999.zip,sao_cristovao_199911_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1999,11,dados_meteorologicos_1999.zip,sao_cristovao_199911_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,1999,12,dados_pluviometricos_1999.zip,sao_cristovao_199912_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,1999,12,dados_meteorologicos_1999.zip,sao_cristovao_199912_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,2000,1,dados_pluviometricos_2000.zip,sao_cristovao_200001_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,2000,1,dados_meteorologicos_2000.zip,sao_cristovao_200001_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,2000,2,dados_pluviometricos_2000.zip,sao_cristovao_200002_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,2000,2,dados_meteorologicos_2000.zip,sao_cristovao_200002_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,2000,3,dados_pluviometricos_2000.zip,sao_cristovao_200003_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,2000,3,dados_meteorologicos_2000.zip,sao_cristovao_200003_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,2000,4,dados_pluviometricos_2000.zip,sao_cristovao_200004_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,2000,4,dados_meteorologicos_2000.zip,sao_cristovao_200004_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,2000,5,dados_pluviometricos_2000.zip,sao_cristovao_200005_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,2000,5,dados_meteorologicos_2000.zip,sao_cristovao_200005_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,2000,6,dados_pluviometricos_2000.zip,sao_cristovao_200006_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,2000,6,dados_meteorologicos_2000.zip,sao_cristovao_200006_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,2000,7,dados_pluviometricos_2000.zip,sao_cristovao_200007_Plv.txt,186,SUCESSO,,
met,Sao_cristovao,2000,7,dados_meteorologicos_2000.zip,sao_cristovao_200007_Met.txt,298,SUCESSO,,
plv,Sao_cristovao,2000,8,dados_pluviometricos_2000.zip,sao_cristovao_200008_Plv.txt,80058,SUCESSO,,
met,Sao_cristovao,2000,8,dados_meteorologicos_2000.zip,sao_cristovao_200008_Met.txt,107626,SUCESSO,,
plv,Sao_cristovao,2000,9,dados_pluviometricos_2000.zip,sao_cristovao_200009_Plv.txt,184506,SUCESSO,,
met,Sao_cristovao,2000,9,dados_meteorologicos_2000.zip,sao_cristovao_200009_Met.txt,247978,SUCESSO,,
plv,Sao_cristovao,2000,10,dados_pluviometricos_2000.zip,sao_cristovao_200010_Plv.txt,190138,SUCESSO,,
met,Sao_cristovao,2000,10,dados_meteorologicos_2000.zip,sao_cristovao_200010_Met.txt,255890,SUCESSO,,
plv,Sao_cristovao,2000,11,dados_pluviometricos_2000.zip,sao_cristovao_200011_Plv.txt,184506,SUCESSO,,
met,Sao_cristovao,2000,11,dados_meteorologicos_2000.zip,sao_cristovao_200011_Met.txt,247978,SUCESSO,,
plv,Sao_cristovao,2000,12,dados_pluviometricos_2000.zip,sao_cristovao_200012_Plv.txt,190650,SUCESSO,,
met,Sao_cristovao,2000,12,dados_meteorologicos_2000.zip,sao_cristovao_200012_Met.txt,256234,SUCESSO,,
plv,Sao_cristovao,2001,1,dados_pluviometricos_2001.zip,sao_cristovao_200101_Plv.txt,190650,SUCESSO,,
met,Sao_cristovao,2001,1,dados_meteorologicos_2001.zip,sao_cristovao_200101_Met.txt,256234,SUCESSO,,
plv,Sao_cristovao,2001,2,dados_pluviometricos_2001.zip,sao_cristovao_200102_Plv.txt,172474,SUCESSO,,
met,Sao_cristovao,2001,2,dados_meteorologicos_2001.zip,sao_cristovao_200102_Met.txt,231810,SUCESSO,,
plv,Sao_cristovao,2001,3,dados_pluviometricos_2001.zip,sao_cristovao_200103_Plv.txt,190650,SUCESSO,,
met,Sao_cristovao,2001,3,dados_meteorologicos_2001.zip,sao_cristovao_200103_Met.txt,256234,SUCESSO,,
plv,Sao_cristovao,2001,4,dados_pluviometricos_2001.zip,sao_cristovao_200104_Plv.txt,184506,SUCESSO,,
met,Sao_cristovao,2001,4,dados_meteorologicos_2001.zip,sao_cristovao_200104_Met.txt,247978,SUCESSO,,
plv,Sao_cristovao,2001,5,dados_pluviometricos_2001.zip,sao_cristovao_200105_Plv.txt,190650,SUCESSO,,
met,Sao_cristovao,2001,5,dados_meteorologicos_2001.zip,sao_cristovao_200105_Met.txt,256234,SUCESSO,,
plv,Sao_cristovao,2001,6,dados_pluviometricos_2001.zip,sao_cristovao_200106_Plv.txt,184506,SUCESSO,,
met,Sao_cristovao,2001,6,dados_meteorologicos_2001.zip,sao_cristovao_200106_Met.txt,247978,SUCESSO,,
plv,Sao_cristovao,2001,7,dados_pluviometricos_2001.zip,sao_cristovao_200107_Plv.txt,190650,SUCESSO,,
met,Sao_cristovao,2001,7,dados_meteorologicos_2001.zip,sao_cristovao_200107_Met.txt,256234,SUCESSO,,
plv,Sao_cristovao,2001,8,dados_pluviometricos_2001.zip,sao_cristovao_200108_Plv.txt,190650,SUCESSO,,
met,Sao_cristovao,2001,8,dados_meteorologicos_2001.zip,sao_cristovao_200108_Met.txt,256234,SUCESSO,,
plv,Sao_cristovao,2001,9,dados_pluviometricos_2001.zip,sao_cristovao_200109_Plv.txt,184506,SUCESSO,,
met,Sao_cristovao,2001,9,dados_meteorologicos_2001.zip,sao_cristovao_200109_Met.txt,247978,SUCESSO,,
plv,Sao_cristovao,2001,10,dados_pluviometricos_2001.zip,sao_cristovao_200110_Plv.txt,190394,SUCESSO,,
met,Sao_cristovao,2001,10,dados_meteorologicos_2001.zip,sao_cristovao_200110_Met.txt,255890,SUCESSO,,
plv,Sao_cristovao,2001,11,dados_pluviometricos_2001.zip,sao_cristovao_200111_Plv.txt,184506,SUCESSO,,
met,Sao_cristovao,2001,11,dados_meteorologicos_2001.zip,sao_cristovao_200111_Met.txt,247978,SUCESSO,,
plv,Sao_cristovao,2001,12,dados_pluviometricos_2001.zip,sao_cristovao_200112_Plv.txt,190650,SUCESSO,,
met,Sao_cristovao,2001,12,dados_meteorologicos_2001.zip,sao_cristovao_200112_Met.txt,256234,SUCESSO,,
plv,Sao_cristovao,2002,1,dados_pluviometricos_2002.zip,sao_cristovao_200201_Plv.txt,190650,SUCESSO,,
met,Sao_cristovao,2002,1,dados_meteorologicos_2002.zip,sao_cristovao_200201_Met.txt,256234,SUCESSO,,
plv,Sao_cristovao,2002,2,dados_pluviometricos_2002.zip,sao_cristovao_200202_Plv.txt,172218,SUCESSO,,
met,Sao_cristovao,2002,2,dados_meteorologicos_2002.zip,sao_cristovao_200202_Met.txt,231466,SUCESSO,,
plv,Sao_cristovao,2002,3,dados_pluviometricos_2002.zip,sao_cristovao_200203_Plv.txt,84666,SUCESSO,,
met,Sao_cristovao,2002,3,dados_meteorologicos_2002.zip,sao_cristovao_200203_Met.txt,113818,SUCESSO,,
plv,Sao_cristovao,2002,4,dados_pluviometricos_2002.zip,sao_cristovao_200204_Plv.txt,79482,SUCESSO,,
met,Sao_cristovao,2002,4,dados_meteorologicos_2002.zip,sao_cristovao_200204_Met.txt,106852,SUCESSO,,
plv,Sao_cristovao,2002,5,dados_pluviometricos_2002.zip,sao_cristovao_200205_Plv.txt,83962,SUCESSO,,
met,Sao_cristovao,2002,5,dados_meteorologicos_2002.zip,sao_cristovao_200205_Met.txt,112872,SUCESSO,,
plv,Sao_cristovao,2002,6,dados_pluviometricos_2002.zip,sao_cristovao_200206_Plv.txt,79098,SUCESSO,,
met,Sao_cristovao,2002,6,dados_meteorologicos_2002.zip,sao_cristovao_200206_Met.txt,106336,SUCESSO,,
plv,Sao_cristovao,2002,7,dados_pluviometricos_2002.zip,sao_cristovao_200207_Plv.txt,85626,SUCESSO,,
met,Sao_cristovao,2002,7,dados_meteorologicos_2002.zip,sao_cristovao_200207_Met.txt,115108,SUCESSO,,
plv,Sao_cristovao,2002,8,dados_pluviometricos_2002.zip,sao_cristovao_200208_Plv.txt,85626,SUCESSO,,
met,Sao_cristovao,2002,8,dados_meteorologicos_2002.zip,sao_cristovao_200208_Met.txt,115108,SUCESSO,,
plv,Sao_cristovao,2002,9,dados_pluviometricos_2002.zip,sao_cristovao_200209_Plv.txt,79482,SUCESSO,,
met,Sao_cristovao,2002,9,dados_meteorologicos_2002.zip,sao_cristovao_200209_Met.txt,106852,SUCESSO,,
plv,Sao_cristovao,2002,10,dados_pluviometricos_2002.zip,sao_cristovao_200210_Plv.txt,85626,SUCESSO,,
met,Sao_cristovao,2002,10,dados_meteorologicos_2002.zip,sao_cristovao_200210_Met.txt,115108,SUCESSO,,
plv,Sao_cristovao,2002,11,dados_pluviometricos_2002.zip,sao_cristovao_200211_Plv.txt,78970,SUCESSO,,
met,Sao_cristovao,2002,11,dados_meteorologicos_2002.zip,sao_cristovao_200211_Met.txt,106164,SUCESSO,,
plv,Sao_cristovao,2002,12,dados_pluviometricos_2002.zip,sao_cristovao_200212_Plv.txt,190650,SUCESSO,,
met,Sao_cristovao,2002,12,dados_meteorologicos_2002.zip,sao_cristovao_200212_Met.txt,256234,SUCESSO,,
plv,Sao_cristovao,2003,1,dados_pluviometricos_2003.zip,sao_cristovao_200301_Plv.txt,190650,SUCESSO,,
met,Sao_cristovao,2003,1,dados_meteorologicos_2003.zip,sao_cristovao_200301_Met.txt,256231,SUCESSO,,
plv,Sao_cristovao,2003,2,dados_pluviometricos_2003.zip,sao_cristovao_200302_Plv.txt,172474,SUCESSO,,
met,Sao_cristovao,2003,2,dados_meteorologicos_2003.zip,sao_cristovao_200302_Met.txt,231810,SUCESSO,,
plv,Sao_cristovao,2003,3,dados_pluviometricos_2003.zip,sao_cristovao_200303_Plv.txt,190650,SUCESSO,,
met,Sao_cristovao,2003,3,dados_meteorologicos_2003.zip,sao_cristovao_200303_Met.txt,256234,SUCESSO,,
plv,Sao_cristovao,2003,4,dados_pluviometricos_2003.zip,sao_cristovao_200304_Plv.txt,184506,SUCESSO,,
met,Sao_cristovao,2003,4,dados_meteorologicos_2003.zip,sao_cristovao_200304_Met.txt,247978,SUCESSO,,
plv,Sao_cristovao,2003,5,dados_pluviometricos_2003.zip,sao_cristovao_200305_Plv.txt,190650,SUCESSO,,
met,Sao_cristovao,2003,5,dados_meteorologicos_2003.zip,sao_cristovao_200305_Met.txt,256234,SUCESSO,,
plv,Sao_cristovao,2003,6,dados_pluviometricos_2003.zip,sao_cristovao_200306_Plv.txt,184506,SUCESSO,,
met,Sao_cristovao,2003,6,dados_meteorologicos_2003.zip,sao_cristovao_200306_Met.txt,247978,SUCESSO,,
plv,Sao_cristovao,2003,7,dados_pluviometricos_2003.zip,sao_cristovao_200307_Plv.txt,190650,SUCESSO,,
met,Sao_cristovao,2003,7,dados_meteorologicos_2003.zip,sao_cristovao_200307_Met.txt,256234,SUCESSO,,
plv,Sao_cristovao,2003,8,dados_pluviometricos_2003.zip,sao_cristovao_200308_Plv.txt,190650,SUCESSO,,
met,Sao_cristovao,2003,8,dados_meteorologicos_2003.zip,sao_cristovao_200308_Met.txt,256234,SUCESSO,,
plv,Sao_cristovao,2003,9,dados_pluviometricos_2003.zip,sao_cristovao_200309_Plv.txt,136888,SUCESSO,,
met,Sao_cristovao,2003,9,dados_meteorologicos_2003.zip,sao_cristovao_200309_Met.txt,247978,SUCESSO,,
plv,Sao_cristovao,2003,10,dados_pluviometricos_2003.zip,sao_cristovao_200310_Plv.txt,178069,SUCESSO,,
met,Sao_cristovao,2003,10,dados_meteorologicos_2003.zip,sao_cristovao_200310_Met.txt,255890,SUCESSO,,
plv,Sao_cristovao,2003,11,dados_pluviometricos_2003.zip,sao_cristovao_200311_Plv.txt,184506,SUCESSO,,
met,Sao_cristovao,2003,11,dados_meteorologicos_2003.zip,sao_cristovao_200311_Met.txt,247978,SUCESSO,,
plv,Sao_cristovao,2003,12,dados_pluviometricos_2003.zip,sao_cristovao_200312_Plv.txt,188666,SUCESSO,,
met,Sao_cristovao,2003,12,dados_meteorologicos_2003.zip,sao_cristovao_200312_Met.txt,253568,SUCESSO,,
plv,Sao_cristovao,2004,1,dados_pluviometricos_2004.zip,sao_cristovao_200401_Plv.txt,190397,SUCESSO,,
met,Sao_cristovao,2004,1,dados_meteorologicos_2004.zip,sao_cristovao_200401_Met.txt,255890,SUCESSO,,
plv,Sao_cristovao,2004,2,dados_pluviometricos_2004.zip,sao_cristovao_200402_Plv.txt,178621,SUCESSO,,
met,Sao_cristovao,2004,2,dados_meteorologicos_2004.zip,sao_cristovao_200402_Met.txt,240066,SUCESSO,,
plv,Sao_cristovao,2004,3,dados_pluviometricos_2004.zip,sao_cristovao_200403_Plv.txt,190653,SUCESSO,,
met,Sao_cristovao,2004,3,dados_meteorologicos_2004.zip,sao_cristovao_200403_Met.txt,256234,SUCESSO,,
